id,filtered_words,features,label_index
R162,"new, report, policy, build, forget, work, citizen, south, build","(200,[8,14,16,105,127,142,146,185],[2.5530444549552183,6.441747655061747,3.2208738275308737,0.6871770135734415,3.5085558999826545,2.4324164671666035,3.0811118851557153,0.6871770135734415])",1.0
R218,"new, report, election, laugh, detail, child, every, clear","(200,[11,44,81,98,105,132,143,185],[3.383392757028649,3.172083663361442,2.3045830956567186,3.3262343431887,0.6871770135734415,2.409943611314545,2.579019941358479,0.6871770135734415])",1.0
F136,"miracle, drug, confirmed, sources, continue, camera, development, local., senior","(200,[23,50,56,60,71,125,143,144,188],[0.6753425559264385,2.661258039595451,2.7826188965997183,2.849310271098391,3.172083663361442,2.920769235080536,2.579019941358479,2.38796470459577,0.6520856937621714])",0.0
R108,"new, report, economic, growth, whether, single, economic, close","(200,[6,89,97,105,120,144,185],[3.4440173788450834,4.270695952029551,3.383392757028649,0.6871770135734415,2.60568818844064,4.77592940919154,0.6871770135734415])",1.0
R186,"new, report, research, second, animal, seat, spend, wrong.","(200,[32,47,56,105,153,160,185],[2.6330871626287546,2.8844015909096608,2.7826188965997183,1.374354027146883,3.6516567436233283,3.2721671219184243,0.6871770135734415])",1.0
R248,"new, report, technology, breakthrough, piece, research, blue, dog","(200,[20,32,81,105,133,164,168,185],[2.661258039595451,2.6330871626287546,2.3045830956567186,0.6871770135734415,3.3262343431887,3.7316994512968646,3.4440173788450834,0.6871770135734415])",1.0
F045,"immortal, jellyfish, confirmed, sources, green, claim, already, such.","(200,[23,29,66,76,137,151,188,194],[0.6753425559264385,4.019381523748645,2.4324164671666035,2.1561630905384455,3.8187108282864943,3.8187108282864943,0.6520856937621714,3.5085558999826545])",0.0
F092,"secret, cure, confirmed, sources, call, accept, field, parent","(200,[23,57,74,92,132,146,147,188],[0.6753425559264385,3.172083663361442,3.7316994512968646,2.2847804683605393,2.409943611314545,3.0811118851557153,2.2276220545205905,0.6520856937621714])",0.0
R100,"new, report, technology, breakthrough, top, walk, seem, laugh, realize","(200,[20,81,98,105,128,142,182,185,188],[2.661258039595451,2.3045830956567186,3.3262343431887,0.6871770135734415,2.8844015909096608,2.4324164671666035,3.8187108282864943,0.6871770135734415,0.6520856937621714])",1.0
F075,"miracle, drug, confirmed, sources, store, product, responsibility, maybe, action","(200,[18,23,33,47,56,60,102,184,188],[4.270695952029551,0.6753425559264385,3.2208738275308737,2.8844015909096608,2.7826188965997183,2.849310271098391,3.2208738275308737,2.60568818844064,0.6520856937621714])",0.0
R059,"new, report, technology, breakthrough, according, country, appear.","(200,[20,70,81,105,152,164,185],[2.661258039595451,3.6516567436233283,2.3045830956567186,0.6871770135734415,3.8187108282864943,3.7316994512968646,0.6871770135734415])",1.0
F213,"hoax, confirmed, sources, plant, set, everyone, small, cup, tell","(200,[22,23,44,50,59,93,142,177,188],[3.8187108282864943,0.6753425559264385,3.172083663361442,2.661258039595451,2.6330871626287546,3.0385522707369192,2.4324164671666035,2.4324164671666035,0.6520856937621714])",0.0
R233,"new, report, education, bill, read, create, next, attention","(200,[4,50,73,105,130,135,144,185],[3.3262343431887,2.661258039595451,3.383392757028649,0.6871770135734415,2.2847804683605393,3.4440173788450834,2.38796470459577,0.6871770135734415])",1.0
F072,"mind, control, confirmed, sources, size, actually, son, best, garden.","(200,[8,9,23,32,47,163,184,188,192],[2.5530444549552183,3.3262343431887,0.6753425559264385,2.6330871626287546,2.8844015909096608,3.4440173788450834,2.60568818844064,0.6520856937621714,3.8187108282864943])",0.0
R184,"new, report, budget, report, fly, house, professional, government, participant","(200,[36,59,105,144,155,185,191,196],[4.137164559405029,2.6330871626287546,1.374354027146883,2.38796470459577,4.607168188650764,0.6871770135734415,2.209272915852394,3.6516567436233283])",1.0
F134,"secret, cure, confirmed, sources, east, executive, artist, different, moment.","(200,[23,83,92,96,131,147,166,176,188],[0.6753425559264385,3.914021008090819,2.2847804683605393,3.577548771469606,3.6516567436233283,2.2276220545205905,3.5085558999826545,3.577548771469606,0.6520856937621714])",0.0
R096,"new, report, research, assume, population, four, floor, smile., place","(200,[27,32,43,58,64,105,119,185,190],[3.7316994512968646,2.6330871626287546,3.7316994512968646,3.914021008090819,3.6516567436233283,0.6871770135734415,3.5085558999826545,0.6871770135734415,3.0811118851557153])",1.0
R020,"new, report, policy, church, challenge, prevent, draw","(200,[52,73,105,135,142,167,185],[3.172083663361442,3.383392757028649,0.6871770135734415,3.4440173788450834,2.4324164671666035,3.0385522707369192,0.6871770135734415])",1.0
R067,"new, report, policy, offer, news, forget, rate, body., thought","(200,[33,53,55,105,126,142,146,158,185],[3.2208738275308737,2.7200985396183848,3.7316994512968646,0.6871770135734415,3.6516567436233283,2.4324164671666035,3.0811118851557153,3.0811118851557153,0.6871770135734415])",1.0
R215,"new, report, education, since, voice, win, popular., experience, child","(200,[35,44,87,105,130,185,186,198],[3.3262343431887,3.172083663361442,3.172083663361442,0.6871770135734415,4.5695609367210785,0.6871770135734415,4.270695952029551,3.8187108282864943])",1.0
R127,"new, report, policy, one, everybody, close, personal., traditional, wait","(200,[4,15,77,86,97,105,142,161,185],[3.3262343431887,3.172083663361442,4.270695952029551,2.2276220545205905,3.383392757028649,0.6871770135734415,2.4324164671666035,3.914021008090819,0.6871770135734415])",1.0
R235,"new, report, technology, breakthrough, according, various, add, catch, house.","(200,[20,47,81,87,105,149,156,164,185],[2.661258039595451,2.8844015909096608,2.3045830956567186,3.172083663361442,0.6871770135734415,4.019381523748645,3.2208738275308737,3.7316994512968646,0.6871770135734415])",1.0
R163,"new, report, climate, change, later, finally, partner, environment, else","(200,[7,17,21,34,105,116,160,185,187],[3.7316994512968646,2.997730276216664,2.60568818844064,3.3262343431887,0.6871770135734415,3.383392757028649,3.2721671219184243,0.6871770135734415,2.60568818844064])",1.0
R002,"new, report, education, structure, resource, appear, drop, word, until.","(200,[30,70,105,119,130,177,182,185,196],[4.270695952029551,3.6516567436233283,0.6871770135734415,3.5085558999826545,2.2847804683605393,2.4324164671666035,3.8187108282864943,0.6871770135734415,3.6516567436233283])",1.0
R021,"new, report, education, short, decide, rate, environmental.","(200,[16,53,62,93,105,130,185],[3.2208738275308737,2.7200985396183848,3.7316994512968646,3.0385522707369192,0.6871770135734415,2.2847804683605393,0.6871770135734415])",1.0
R013,"new, report, technology, breakthrough, sense, ago, drug","(200,[20,47,60,81,96,105,185],[2.661258039595451,2.8844015909096608,2.849310271098391,2.3045830956567186,3.577548771469606,0.6871770135734415,0.6871770135734415])",1.0
F195,"flat, earth, confirmed, sources, fire, tough, fast, throw, family.","(200,[23,33,47,63,76,118,125,188,191],[0.6753425559264385,3.2208738275308737,2.8844015909096608,3.6516567436233283,2.1561630905384455,3.0385522707369192,2.920769235080536,0.6520856937621714,2.209272915852394])",0.0
R101,"new, report, research, body, individual, call, over., manage, generation","(200,[2,14,32,41,83,105,146,163,185],[3.914021008090819,3.2208738275308737,2.6330871626287546,3.5085558999826545,3.914021008090819,0.6871770135734415,3.0811118851557153,3.4440173788450834,0.6871770135734415])",1.0
R055,"new, report, research, also, run, fly, measure, worry., parent","(200,[31,32,66,105,128,132,144,185,192],[3.8187108282864943,2.6330871626287546,2.4324164671666035,0.6871770135734415,2.8844015909096608,2.409943611314545,2.38796470459577,0.6871770135734415,3.8187108282864943])",1.0
F190,"secret, cure, confirmed, sources, social, close, structure, police.","(200,[23,92,97,147,188,191,196],[1.350685111852877,2.2847804683605393,3.383392757028649,2.2276220545205905,0.6520856937621714,2.209272915852394,3.6516567436233283])",0.0
R004,"new, report, education, heavy, cup, sort, career, anything, apply","(200,[59,105,112,114,120,130,149,185],[2.6330871626287546,0.6871770135734415,3.2721671219184243,4.019381523748645,2.60568818844064,4.5695609367210785,4.019381523748645,0.6871770135734415])",1.0
F080,"celebrity, scandal, confirmed, sources, determine, research, onto, cover, standard","(200,[23,32,86,104,119,121,134,167,188],[0.6753425559264385,2.6330871626287546,2.2276220545205905,3.7316994512968646,3.5085558999826545,2.4789364828014966,3.6516567436233283,3.0385522707369192,0.6520856937621714])",0.0
F049,"hoax, confirmed, sources, add, fear, soon, fine., yes, deal","(200,[23,33,41,44,87,92,113,177,188],[0.6753425559264385,3.2208738275308737,3.5085558999826545,3.172083663361442,3.172083663361442,2.2847804683605393,3.2721671219184243,2.4324164671666035,0.6520856937621714])",0.0
F184,"secret, cure, confirmed, sources, result, without, follow, particular, son","(200,[9,23,43,92,147,167,184,188,199],[3.3262343431887,0.6753425559264385,3.7316994512968646,2.2847804683605393,2.2276220545205905,3.0385522707369192,2.60568818844064,0.6520856937621714,4.607168188650764])",0.0
F030,"secret, cure, confirmed, sources, drive, require, teach, big, quickly.","(200,[18,23,48,49,92,122,125,147,188],[4.270695952029551,0.6753425559264385,4.019381523748645,3.172083663361442,2.2847804683605393,3.172083663361442,2.920769235080536,2.2276220545205905,0.6520856937621714])",0.0
R213,"new, report, budget, report, like, second., staff","(200,[24,105,130,185,190,191],[3.577548771469606,1.374354027146883,2.2847804683605393,0.6871770135734415,3.0811118851557153,2.209272915852394])",1.0
F128,"immortal, jellyfish, confirmed, sources, goal, culture, two, finish.","(200,[23,45,66,76,88,89,128,188],[0.6753425559264385,3.6516567436233283,2.4324164671666035,2.1561630905384455,3.914021008090819,4.270695952029551,2.8844015909096608,0.6520856937621714])",0.0
R231,"new, report, policy, reflect, number, church, population, whose., common","(200,[58,73,105,119,121,132,142,183,185],[3.914021008090819,3.383392757028649,0.6871770135734415,3.5085558999826545,2.4789364828014966,2.409943611314545,2.4324164671666035,3.914021008090819,0.6871770135734415])",1.0
R061,"new, report, technology, breakthrough, machine, material, risk, visit, find","(200,[20,31,40,81,98,105,110,185,194],[2.661258039595451,3.8187108282864943,4.019381523748645,2.3045830956567186,3.3262343431887,0.6871770135734415,3.383392757028649,0.6871770135734415,3.5085558999826545])",1.0
R137,"new, report, education, everyone, film, accept, major, within, much","(200,[3,17,57,58,93,105,124,130,185],[4.019381523748645,2.997730276216664,3.172083663361442,3.914021008090819,3.0385522707369192,0.6871770135734415,3.6516567436233283,2.2847804683605393,0.6871770135734415])",1.0
R185,"new, report, technology, breakthrough, member, employee, however, reflect., data","(200,[20,34,81,95,105,111,148,185,190],[2.661258039595451,3.3262343431887,2.3045830956567186,3.914021008090819,0.6871770135734415,4.830311739964974,3.7316994512968646,0.6871770135734415,3.0811118851557153])",1.0
R204,"new, report, technology, breakthrough, pm, difference, difference, our., foot","(200,[20,21,26,66,81,90,105,185],[2.661258039595451,2.60568818844064,3.5085558999826545,4.864832934333207,2.3045830956567186,3.914021008090819,0.6871770135734415,0.6871770135734415])",1.0
F217,"immortal, jellyfish, confirmed, sources, company, health, onto, industry, at.","(200,[5,10,23,66,76,119,142,152,188],[2.8154087194227095,4.270695952029551,0.6753425559264385,2.4324164671666035,2.1561630905384455,3.5085558999826545,2.4324164671666035,3.8187108282864943,0.6520856937621714])",0.0
F176,"miracle, drug, confirmed, sources, yeah, around, note, say","(200,[23,49,56,60,62,109,188,197],[0.6753425559264385,3.172083663361442,2.7826188965997183,2.849310271098391,3.7316994512968646,3.6516567436233283,0.6520856937621714,3.8187108282864943])",0.0
R245,"new, report, technology, breakthrough, action, mr, sure, seven, true","(200,[20,21,33,47,50,81,105,185,188],[2.661258039595451,2.60568818844064,3.2208738275308737,2.8844015909096608,2.661258039595451,2.3045830956567186,0.6871770135734415,0.6871770135734415,0.6520856937621714])",1.0
R104,"new, report, election, house, budget, window, two, everybody, generation","(200,[3,36,105,128,132,161,163,185,191],[4.019381523748645,4.137164559405029,0.6871770135734415,2.8844015909096608,2.409943611314545,3.914021008090819,3.4440173788450834,0.6871770135734415,2.209272915852394])",1.0
F156,"flat, earth, confirmed, sources, player, company, night, remember, tend.","(200,[4,23,69,76,85,118,142,188,197],[3.3262343431887,0.6753425559264385,3.914021008090819,2.1561630905384455,3.4440173788450834,3.0385522707369192,2.4324164671666035,0.6520856937621714,3.8187108282864943])",0.0
R194,"new, report, election, clearly, item, leg, page, right, protect.","(200,[27,38,90,93,105,116,132,185,190],[3.7316994512968646,3.6516567436233283,3.914021008090819,3.0385522707369192,0.6871770135734415,3.383392757028649,2.409943611314545,0.6871770135734415,3.0811118851557153])",1.0
R161,"new, report, technology, breakthrough, list, oil, game, rule, attorney","(200,[20,35,53,81,105,128,143,175,185],[2.661258039595451,3.3262343431887,2.7200985396183848,2.3045830956567186,0.6871770135734415,2.8844015909096608,2.579019941358479,4.607168188650764,0.6871770135734415])",1.0
F113,"immortal, jellyfish, confirmed, sources, best, talk, attorney, successful.","(200,[23,53,66,76,125,163,184,188],[0.6753425559264385,2.7200985396183848,2.4324164671666035,2.1561630905384455,2.920769235080536,3.4440173788450834,2.60568818844064,0.6520856937621714])",0.0
F150,"hoax, confirmed, sources, none, pass., relate, capital, food","(200,[23,31,53,141,171,177,188],[0.6753425559264385,3.8187108282864943,2.7200985396183848,3.2208738275308737,4.830311739964974,2.4324164671666035,1.3041713875243428])",0.0
F047,"miracle, drug, confirmed, sources, share, method, act, low, manage.","(200,[11,15,23,56,60,83,128,147,188],[3.383392757028649,3.172083663361442,0.6753425559264385,2.7826188965997183,2.849310271098391,3.914021008090819,2.8844015909096608,2.2276220545205905,0.6520856937621714])",0.0
F008,"hoax, confirmed, sources, forget, experience, quality, garden, wife.","(200,[23,35,106,136,146,177,188,199],[0.6753425559264385,3.3262343431887,3.4440173788450834,3.8187108282864943,3.0811118851557153,2.4324164671666035,0.6520856937621714,4.607168188650764])",0.0
F229,"aliens, confirmed, sources, western, real, camera, eye, person","(200,[23,49,50,91,124,141,188],[0.6753425559264385,3.172083663361442,5.322516079190902,3.383392757028649,3.6516567436233283,3.2208738275308737,0.6520856937621714])",0.0
R001,"new, report, research, bag, difficult, large, season, full., challenge","(200,[15,22,32,105,112,135,158,185,193],[3.172083663361442,3.8187108282864943,2.6330871626287546,0.6871770135734415,3.2721671219184243,3.4440173788450834,3.0811118851557153,0.6871770135734415,3.7316994512968646])",1.0
R241,"new, report, public, health, case, news, board, common., note","(200,[5,33,54,105,109,142,144,170,185],[2.8154087194227095,3.2208738275308737,3.914021008090819,0.6871770135734415,3.6516567436233283,2.4324164671666035,2.38796470459577,2.8844015909096608,0.6871770135734415])",1.0
R198,"new, report, climate, change, upon, site, door., piece, soldier","(200,[9,21,91,105,133,135,141,185,187],[3.3262343431887,2.60568818844064,3.383392757028649,0.6871770135734415,3.3262343431887,3.4440173788450834,3.2208738275308737,0.6871770135734415,2.60568818844064])",1.0
R229,"new, report, research, represent, network, top, information, six, production","(200,[1,32,105,117,128,152,153,185,190],[3.914021008090819,2.6330871626287546,0.6871770135734415,3.7316994512968646,2.8844015909096608,3.8187108282864943,3.6516567436233283,0.6871770135734415,3.0811118851557153])",1.0
R205,"new, report, public, health, wind, leader, your., serious","(200,[5,105,117,126,158,170,185,198],[2.8154087194227095,0.6871770135734415,3.7316994512968646,3.6516567436233283,3.0811118851557153,2.8844015909096608,0.6871770135734415,3.8187108282864943])",1.0
F123,"celebrity, scandal, confirmed, sources, level, important, thus, meet, owner","(200,[23,53,84,86,99,121,140,167,188],[0.6753425559264385,2.7200985396183848,4.019381523748645,2.2276220545205905,4.270695952029551,2.4789364828014966,3.577548771469606,3.0385522707369192,0.6520856937621714])",0.0
F043,"celebrity, scandal, confirmed, sources, candidate, pull, politics, tax","(200,[23,86,87,121,158,187,188,197],[0.6753425559264385,2.2276220545205905,3.172083663361442,2.4789364828014966,3.0811118851557153,2.60568818844064,0.6520856937621714,3.8187108282864943])",0.0
F097,"celebrity, scandal, confirmed, sources, note, yes, six, behind","(200,[1,23,44,86,109,121,146,188],[3.914021008090819,0.6753425559264385,3.172083663361442,2.2276220545205905,3.6516567436233283,2.4789364828014966,3.0811118851557153,0.6520856937621714])",0.0
R014,"new, report, research, course, act, nothing, design, significant, stock","(200,[32,52,92,105,122,128,152,185,193],[2.6330871626287546,3.172083663361442,2.2847804683605393,0.6871770135734415,3.172083663361442,2.8844015909096608,3.8187108282864943,0.6871770135734415,3.7316994512968646])",1.0
F005,"flat, earth, confirmed, sources, expert., begin, benefit","(200,[23,53,76,110,113,118,188],[0.6753425559264385,2.7200985396183848,2.1561630905384455,3.383392757028649,3.2721671219184243,3.0385522707369192,0.6520856937621714])",0.0
R234,"new, report, research, medical, score, cold, product, billion, structure.","(200,[32,47,58,68,105,120,127,185,192],[2.6330871626287546,2.8844015909096608,3.914021008090819,3.3262343431887,0.6871770135734415,2.60568818844064,3.5085558999826545,0.6871770135734415,3.8187108282864943])",1.0
F143,"aliens, confirmed, sources, different, opportunity, spring, husband, provide, organization","(200,[8,23,44,50,83,146,164,176,188],[2.5530444549552183,0.6753425559264385,3.172083663361442,2.661258039595451,3.914021008090819,3.0811118851557153,3.7316994512968646,3.577548771469606,0.6520856937621714])",0.0
R073,"new, report, economic, growth, fast, spring, view, think., seem","(200,[44,63,93,105,120,144,148,185,188],[3.172083663361442,3.6516567436233283,3.0385522707369192,0.6871770135734415,2.60568818844064,2.38796470459577,3.7316994512968646,0.6871770135734415,0.6520856937621714])",1.0
R239,"new, report, education, join, sound, east, he.","(200,[57,105,130,152,166,176,185],[3.172083663361442,0.6871770135734415,2.2847804683605393,3.8187108282864943,3.5085558999826545,3.577548771469606,0.6871770135734415])",1.0
F181,"aliens, confirmed, sources, cut, one, particular, civil, threat., near","(200,[6,15,23,50,75,174,184,188,193],[3.4440173788450834,3.172083663361442,0.6753425559264385,2.661258039595451,4.019381523748645,3.8187108282864943,2.60568818844064,0.6520856937621714,3.7316994512968646])",0.0
R138,"new, report, election, enjoy, spend, like, reveal, room, child.","(200,[5,55,94,105,107,130,132,153,185],[2.8154087194227095,3.7316994512968646,3.577548771469606,0.6871770135734415,3.8187108282864943,2.2847804683605393,2.409943611314545,3.6516567436233283,0.6871770135734415])",1.0
R172,"new, report, economic, growth, reason, cold, test, thank.","(200,[105,120,144,185,186,198],[0.6871770135734415,5.21137637688128,4.77592940919154,0.6871770135734415,4.270695952029551,3.8187108282864943])",1.0
R143,"new, report, policy, better, anyone, human., technology","(200,[20,66,105,142,143,185,191],[2.661258039595451,2.4324164671666035,0.6871770135734415,2.4324164671666035,2.579019941358479,0.6871770135734415,2.209272915852394])",1.0
F166,"mind, control, confirmed, sources, decide, ever, say, bad, senior.","(200,[8,23,38,62,93,156,184,188,194],[2.5530444549552183,0.6753425559264385,3.6516567436233283,3.7316994512968646,3.0385522707369192,3.2208738275308737,2.60568818844064,0.6520856937621714,3.5085558999826545])",0.0
R003,"new, report, budget, report, join, window, staff., around","(200,[3,73,105,152,185,191,197],[4.019381523748645,3.383392757028649,1.374354027146883,3.8187108282864943,0.6871770135734415,2.209272915852394,3.8187108282864943])",1.0
R167,"new, report, climate, change, carry, bed, important, want., size","(200,[21,37,54,97,105,167,185,187,192],[2.60568818844064,3.914021008090819,3.914021008090819,3.383392757028649,0.6871770135734415,3.0385522707369192,0.6871770135734415,2.60568818844064,3.8187108282864943])",1.0
R183,"new, report, climate, change, owner, strategy, concern., fine, media","(200,[9,21,31,53,91,105,119,185,187],[3.3262343431887,2.60568818844064,3.8187108282864943,2.7200985396183848,3.383392757028649,0.6871770135734415,3.5085558999826545,0.6871770135734415,2.60568818844064])",1.0
R238,"new, report, technology, breakthrough, system, number, head, war, turn","(200,[20,64,81,86,105,119,185,196],[2.661258039595451,3.6516567436233283,2.3045830956567186,2.2276220545205905,0.6871770135734415,7.017111799965309,0.6871770135734415,3.6516567436233283])",1.0
R041,"new, report, election, cell, even, ago, traditional, evening., per","(200,[6,10,11,86,96,98,105,132,185],[3.4440173788450834,4.270695952029551,3.383392757028649,2.2276220545205905,3.577548771469606,3.3262343431887,0.6871770135734415,2.409943611314545,0.6871770135734415])",1.0
F237,"government, cover-up, confirmed, sources, trade, treat, less, arrive","(200,[13,19,23,59,150,188,191,195],[2.6330871626287546,4.019381523748645,0.6753425559264385,2.6330871626287546,3.2208738275308737,0.6520856937621714,2.209272915852394,4.42484663185681])",0.0
R086,"new, report, research, give, commercial, approach, recently., visit","(200,[31,32,43,95,98,105,183,185],[3.8187108282864943,2.6330871626287546,3.7316994512968646,3.914021008090819,3.3262343431887,0.6871770135734415,3.914021008090819,0.6871770135734415])",1.0
R240,"new, report, policy, fact, sometimes, radio, responsibility, fear., store","(200,[15,69,86,102,105,142,184,185],[6.344167326722884,3.914021008090819,2.2276220545205905,3.2208738275308737,0.6871770135734415,2.4324164671666035,2.60568818844064,0.6871770135734415])",1.0
R133,"new, report, public, health, article, benefit, lay, sign., clearly","(200,[5,14,38,53,75,102,105,170,185],[2.8154087194227095,3.2208738275308737,3.6516567436233283,2.7200985396183848,4.019381523748645,3.2208738275308737,0.6871770135734415,2.8844015909096608,0.6871770135734415])",1.0
F044,"hoax, confirmed, sources, teach, heart, property, capital, last, design","(200,[8,23,122,133,141,177,188,189],[2.5530444549552183,0.6753425559264385,6.344167326722884,3.3262343431887,3.2208738275308737,2.4324164671666035,0.6520856937621714,3.6516567436233283])",0.0
F125,"government, cover-up, confirmed, sources, trip, shake, dog","(200,[13,23,59,164,180,182,188],[2.6330871626287546,0.6753425559264385,2.6330871626287546,3.7316994512968646,4.137164559405029,3.8187108282864943,0.6520856937621714])",0.0
F165,"secret, cure, confirmed, sources, kind, perform, since, professor","(200,[23,44,87,92,98,143,147,188],[0.6753425559264385,3.172083663361442,3.172083663361442,2.2847804683605393,3.3262343431887,2.579019941358479,2.2276220545205905,0.6520856937621714])",0.0
F137,"flat, earth, confirmed, sources, world, plan, safe, provide, require","(200,[23,42,49,76,118,123,146,160,188],[0.6753425559264385,4.019381523748645,3.172083663361442,2.1561630905384455,3.0385522707369192,3.5085558999826545,3.0811118851557153,3.2721671219184243,0.6520856937621714])",0.0
R088,"new, report, research, sing, successful, agree, cell., choose, coach","(200,[32,51,59,105,106,114,125,149,185],[2.6330871626287546,3.8187108282864943,2.6330871626287546,0.6871770135734415,3.4440173788450834,4.019381523748645,2.920769235080536,4.019381523748645,0.6871770135734415])",1.0
R169,"new, report, technology, breakthrough, indicate, apply, eat, possible, green","(200,[20,76,81,85,100,105,112,151,185],[2.661258039595451,2.1561630905384455,2.3045830956567186,3.4440173788450834,4.270695952029551,0.6871770135734415,3.2721671219184243,3.8187108282864943,0.6871770135734415])",1.0
R193,"new, report, technology, breakthrough, exist, way, answer, follow, high","(200,[2,19,20,81,105,116,167,185,191],[3.914021008090819,4.019381523748645,2.661258039595451,2.3045830956567186,0.6871770135734415,3.383392757028649,3.0385522707369192,0.6871770135734415,2.209272915852394])",1.0
F247,"mind, control, confirmed, sources, million, add, follow., among","(200,[8,23,51,70,87,162,184,188],[2.5530444549552183,0.6753425559264385,3.8187108282864943,3.6516567436233283,3.172083663361442,3.8187108282864943,2.60568818844064,0.6520856937621714])",0.0
R179,"new, report, technology, breakthrough, computer, management, price, spend, summer","(200,[20,41,81,105,138,151,153,185],[2.661258039595451,3.5085558999826545,4.609166191313437,0.6871770135734415,4.830311739964974,3.8187108282864943,3.6516567436233283,0.6871770135734415])",1.0
F138,"immortal, jellyfish, confirmed, sources, food, dinner, statement, foot., low","(200,[11,17,23,40,41,53,66,76,188],[3.383392757028649,2.997730276216664,0.6753425559264385,4.019381523748645,3.5085558999826545,2.7200985396183848,2.4324164671666035,2.1561630905384455,0.6520856937621714])",0.0
R017,"new, report, policy, career, give, ahead, how., push","(200,[21,68,105,130,142,178,183,185],[2.60568818844064,3.3262343431887,0.6871770135734415,2.2847804683605393,2.4324164671666035,4.270695952029551,3.914021008090819,0.6871770135734415])",1.0
F090,"mind, control, confirmed, sources, dog, religious, stay, cost, follow","(200,[8,23,33,90,93,164,167,184,188],[2.5530444549552183,0.6753425559264385,3.2208738275308737,3.914021008090819,3.0385522707369192,3.7316994512968646,3.0385522707369192,2.60568818844064,0.6520856937621714])",0.0
F222,"mind, control, confirmed, sources, rest, court, animal, media, research.","(200,[8,9,23,66,108,160,168,184,188],[2.5530444549552183,3.3262343431887,0.6753425559264385,2.4324164671666035,4.137164559405029,3.2721671219184243,3.4440173788450834,2.60568818844064,0.6520856937621714])",0.0
R114,"new, report, climate, change, experience, watch, response, take","(200,[21,35,45,55,105,108,185,187],[2.60568818844064,3.3262343431887,3.6516567436233283,3.7316994512968646,0.6871770135734415,4.137164559405029,0.6871770135734415,2.60568818844064])",1.0
F235,"celebrity, scandal, confirmed, sources, break, natural, fall, especially","(200,[23,68,86,121,129,173,188],[0.6753425559264385,3.3262343431887,2.2276220545205905,2.4789364828014966,4.830311739964974,3.8187108282864943,1.3041713875243428])",0.0
F185,"hoax, confirmed, sources, daughter, everyone, political, history, chance, consumer.","(200,[23,93,94,135,143,146,177,188],[1.350685111852877,3.0385522707369192,3.577548771469606,3.4440173788450834,2.579019941358479,3.0811118851557153,2.4324164671666035,0.6520856937621714])",0.0
F221,"flat, earth, confirmed, sources, generation, song, military, recent","(200,[23,76,77,118,150,163,188,191],[0.6753425559264385,2.1561630905384455,4.270695952029551,3.0385522707369192,3.2208738275308737,3.4440173788450834,0.6520856937621714,2.209272915852394])",0.0
F054,"secret, cure, confirmed, sources, team, young, fight, fund.","(200,[9,23,68,92,126,147,188],[3.3262343431887,1.350685111852877,3.3262343431887,2.2847804683605393,3.6516567436233283,2.2276220545205905,0.6520856937621714])",0.0
R000,"new, report, public, health, ten, early, focus, direction, article.","(200,[5,85,92,105,131,140,154,170,185],[2.8154087194227095,3.4440173788450834,2.2847804683605393,0.6871770135734415,3.6516567436233283,3.577548771469606,4.270695952029551,2.8844015909096608,0.6871770135734415])",1.0
R178,"new, report, budget, report, bar, study, sort, voice., quickly","(200,[17,24,105,120,132,185,191],[2.997730276216664,3.577548771469606,1.374354027146883,2.60568818844064,2.409943611314545,0.6871770135734415,4.418545831704788])",1.0
F006,"hoax, confirmed, sources, development, product, base, large, anyone","(200,[22,23,47,66,71,173,177,188],[3.8187108282864943,0.6753425559264385,2.8844015909096608,2.4324164671666035,3.172083663361442,3.8187108282864943,2.4324164671666035,0.6520856937621714])",0.0
F174,"secret, cure, confirmed, sources, author, young, computer, human, hard","(200,[9,23,92,103,125,147,150,151,188],[3.3262343431887,0.6753425559264385,2.2847804683605393,4.42484663185681,2.920769235080536,2.2276220545205905,3.2208738275308737,3.8187108282864943,0.6520856937621714])",0.0
R009,"new, report, election, act, place, concern, exist, least, federal","(200,[2,33,34,105,128,132,168,185,190],[3.914021008090819,3.2208738275308737,3.3262343431887,0.6871770135734415,2.8844015909096608,2.409943611314545,3.4440173788450834,0.6871770135734415,3.0811118851557153])",1.0
R122,"new, report, economic, growth, development, mention, season, pull.","(200,[12,71,105,107,120,144,158,185],[4.137164559405029,3.172083663361442,0.6871770135734415,3.8187108282864943,2.60568818844064,2.38796470459577,3.0811118851557153,0.6871770135734415])",1.0
F189,"immortal, jellyfish, confirmed, sources, place, three, car, open, sometimes.","(200,[23,66,74,76,125,144,183,188,190],[0.6753425559264385,2.4324164671666035,3.7316994512968646,2.1561630905384455,2.920769235080536,2.38796470459577,3.914021008090819,0.6520856937621714,3.0811118851557153])",0.0
R146,"new, report, technology, breakthrough, identify, foreign, show, really.","(200,[6,19,20,81,105,159,167,185],[3.4440173788450834,4.019381523748645,2.661258039595451,2.3045830956567186,0.6871770135734415,3.8187108282864943,3.0385522707369192,0.6871770135734415])",1.0
R022,"new, report, climate, change, name, house, practice, smile","(200,[15,21,36,80,105,113,185,187],[3.172083663361442,2.60568818844064,4.137164559405029,4.270695952029551,0.6871770135734415,3.2721671219184243,0.6871770135734415,2.60568818844064])",1.0
